index,event,NClus,foundZ,MBDZ,calculated_centrality,MBD_charge_sum
41328,1328,182,-14.6,-16.2196,0.723664,67.9948
41329,1329,2566,-9.8,-10.4704,0.291568,632.688
41330,1330,0,0,-6.84146,1,2.1321
41331,1331,3764,-4,-3.93876,0.157365,997.171
41333,1333,387,2.4,2.47172,0.68145,92.0086
41336,1336,0,0,21.6572,0.965137,4.03037
41339,1339,131,-12.6,-14.1797,0.803246,36.2292
41340,1340,3416,3,3.50303,0.164058,975.746
41343,1343,2809,-6.8,-7.93414,0.253495,722.571
41344,1344,1156,-3.2,-3.34706,0.465289,315.293
41348,1348,20,-10.2,-11.1179,0.91021,12.628
41349,1349,195,8.4,9.48487,0.68145,95.6364
41353,1353,3332,-13.6,-14.8285,0.167493,964.387
41356,1356,581,7,6.7615,0.473379,301.553
41357,1357,807,-13.6,-14.1259,0.519703,241.34
41358,1358,3253,-3.6,-3.61445,0.181923,922.067
41359,1359,9,0,18.4804,1,3.7644
41360,1360,520,-11.6,-12.9329,0.549285,208.381
41361,1361,299,-1.2,-1.74731,0.652718,111.813
41363,1363,2291,6.6,6.03087,0.268134,687.464
41365,1365,10,-7,-3.77013,0.965137,4.74419
41367,1367,2890,-19.6,-20.5643,0.181923,919.491
41368,1368,4954,12.2,12.898,0.031396,1497.81
41369,1369,1091,-15.2,-16.0675,0.386928,442.61
41371,1371,113,15.8,17.3008,0.817226,32.9694
41372,1372,460,12,12.88,0.658432,111.649
41374,1374,260,-4.2,-6.20963,0.652718,112.918
41376,1376,1993,-3.2,-4.22162,0.242163,752.873
41377,1377,2197,-12.4,-13.5459,0.268134,687.333
41379,1379,1416,-4.2,-4.27947,0.444054,347.175
41380,1380,3680,-3.6,-4.22689,0.186867,904.017
41382,1382,6264,4,4.87543,0.0221184,1546.72
41385,1385,3036,-2.4,-2.71443,0.225197,795.883
41386,1386,2001,-7.6,-8.20471,0.259691,709.323
41387,1387,636,-3.2,-3.18932,0.609043,150.465
41391,1391,6938,-0.4,0.111639,0.00910098,1639.12
41392,1392,557,2.2,2.45717,0.574951,183.296
41395,1395,4364,-11.4,-12.1508,0.121828,1118.44
41396,1396,3521,-10.4,-11.2522,0.194973,880.858
41397,1397,2715,-26.6,-28.3798,0.205213,853.267
41398,1398,2445,-20.4,-21.3076,0.243608,748.943
41400,1400,3974,14.8,15.9356,0.100368,1197.8
41401,1401,1761,-4,-4.79121,0.361102,487.689
41402,1402,1970,2.4,2.056,0.315051,579.667
41404,1404,51,-2.8,0.340712,0.848012,27.7593
41407,1407,39,2,0.74185,0.965137,7.65234
41408,1408,122,-3.2,-3.73901,0.740389,63.1563
41409,1409,0,0,-0.851047,1,1.61699
41415,1415,773,-1.8,-1.94054,0.50012,265.812
41416,1416,3021,-7.4,-8.14915,0.248712,734.887
41419,1419,15,-10.4,-10.9381,0.965137,6.06371
41422,1422,124,-3.4,-4.50809,0.731866,65.4085
41424,1424,673,0.6,0.195373,0.538274,220.147
41426,1426,1704,-4.6,-4.21377,0.350315,510.635
41428,1428,144,17.8,18.1701,0.715478,75.0895
41430,1430,4841,-17.6,-18.3736,0.0700631,1323.72
41431,1431,2711,-13.4,-14.4095,0.242163,751.767
41432,1432,4222,-11.8,-11.9931,0.126338,1104.29
41435,1435,2585,-4,-4.27035,0.240686,758.299
41437,1437,21,18.6,15.5186,1,2.62112
41438,1438,42,8,10.5256,0.803246,39.5306
41441,1441,1772,-1.2,-1.56483,0.37131,469.2
41442,1442,402,-31.8,-33.8436,0.664098,107.649
41443,1443,20,16.4,-17.215,0.965137,4.25929
41445,1445,5042,8.8,9.51339,0.0504647,1413.06
41446,1446,266,-15.6,-18.0375,0.715478,75.4767
41448,1448,404,-5.8,-6.64892,0.574951,181.026
41449,1449,4842,-3.4,-3.53985,0.0576235,1377.54
41452,1452,475,-5.2,-4.53873,0.664098,106.318
41455,1455,193,-1.2,-2.27171,0.778334,47.6658
41456,1456,3439,-2.4,-2.16925,0.161362,983.934
41457,1457,17,13.4,10.0017,0.866583,20.0239
41458,1458,937,7.2,7.62491,0.420025,386.254
41460,1460,6363,-5.6,-5.44629,0.0365965,1474.47
41462,1462,43,-8.4,2.7189,0.888188,16.9674
41465,1465,57,1.08247e-15,-0.552678,0.778334,47.7008
41466,1466,2248,1.8,1.75073,0.253495,724.334
41467,1467,2691,-7.6,-8.3127,0.28648,644.32
41468,1468,414,-5,-5.37492,0.664098,106.162
41471,1471,6809,8.8,9.89803,0.00698223,1656.83
41477,1477,1722,-3.4,-3.93941,0.328582,553.019
41478,1478,3303,-11.8,-12.6345,0.17905,928.284
41480,1480,5759,-9.6,-9.41542,0.0130656,1602.49
41481,1481,3499,-11.4,-11.5452,0.139051,1060.38
41482,1482,410,-5.2,-5.10219,0.604501,155.45
41483,1483,120,-17.2,-18.8658,0.965137,7.73425
41484,1484,2232,16.8,17.6947,0.298567,615.972
41486,1486,446,-14.2,-14.7881,0.613602,146.349
41493,1493,1972,1.2,1.28229,0.362996,486.127
41494,1494,173,-13.8,-14.7032,0.848012,27.2309
41496,1496,179,-13.8,-14.2981,0.641466,120.24
41497,1497,2683,-3.6,-4.27824,0.215342,823.021
41498,1498,64,8.2,10.5351,0.848012,26.1282
41502,1502,6267,1,1.515,0.00662911,1661.73
41503,1503,977,-1.2,-1.81491,0.55288,206.947
41504,1504,1,0,-6.82786,1,1.42706
41509,1509,3218,5,4.98221,0.159002,991.52
41511,1511,1853,-11,-11.8269,0.322675,564.661
41514,1514,3425,-12,-12.3451,0.245213,742.539
41515,1515,348,-21.4,-22.7187,0.600103,158.909
41517,1517,320,1.4,1.11146,0.556299,200.114
41519,1519,817,10.4,10.2565,0.459511,319.444
41520,1520,1324,-1,-1.07038,0.456975,326.443
41525,1525,4655,-19.2,-19.7877,0.116531,1139.8
41528,1528,3922,-3.6,-3.88329,0.162758,978.556
41531,1531,2512,1.2,0.67358,0.293222,627.705
41533,1533,129,-11.4,-13.0711,0.848012,25.3626
41534,1534,742,-2.2,-2.07216,0.538274,219.986
41535,1535,222,-10.4,-11.4096,0.670086,101.812
41539,1539,149,-9.6,-10.4278,0.694275,87.231
41541,1541,2962,-5.2,-5.46426,0.215342,825.366
41543,1543,0,0,-7.29835,0.965137,4.28563
41544,1544,35,-1.4,-2.8934,0.935539,11.1781
41547,1547,1549,-4,-4.35938,0.388886,438.417
41548,1548,0,0,-8.77509,1,1.61075
41550,1550,888,-0.6,-1.12197,0.50622,256.158
41551,1551,54,-26.8,-25.3227,0.817226,34.0789
41553,1553,1,0,-4.84788,1,2.83386
41554,1554,1034,11.4,12.1089,0.441389,349.409
41555,1555,327,-14.6,-15.9652,0.664098,106.884
41556,1556,2138,11.6,11.6851,0.32083,569.818
41557,1557,5586,4.4,5.18884,0.0441566,1440.12
41558,1558,0,0,6.75715,0.965137,4.84548
41560,1560,5246,3.8,4.45158,0.102631,1190.58
41566,1566,4340,-9,-9.85595,0.168697,961.147
41571,1571,2,0,6.05479,1,0.927195
41572,1572,5398,18.2,19.2168,0.000706249,1791.82
41574,1574,934,0.4,0.455231,0.417666,390.186
41575,1575,358,-6.6,-7.45587,0.574951,180.728
41576,1576,0,0,17.6505,1,1.76322
41577,1577,345,16.8,18.6518,0.591323,165.415
41578,1578,837,3.2,3.44989,0.541805,218.905
41579,1579,189,0.8,0.923279,0.749635,56.2542
41580,1580,1157,1,0.869206,0.420025,385.83
41581,1581,2572,-14.4,-15.5225,0.256657,717.893
41582,1582,268,-14.2,-14.7332,0.723664,70.3601
41584,1584,889,-21.8,-23.1486,0.50622,255.803
41586,1586,2408,-8.2,-8.61407,0.281296,656.366
41587,1587,107,5.6,6.24897,0.778334,44.8359
41588,1588,6405,11.2,11.7681,0.0365965,1476
41593,1593,607,0.4,-15.5827,0.647181,118.891
41595,1595,5656,1.2,1.7101,0.0432738,1444.97
41597,1597,2362,4.2,4.62202,0.336046,537.871
41598,1598,144,7,7.41401,0.670086,102.62
41599,1599,1352,-6.8,-7.38876,0.465289,313.653
41601,1601,2327,10,10.5578,0.222099,806.186
41603,1603,796,2.2,1.86508,0.51622,245.326
41604,1604,102,-19.8,-20.7039,0.866583,23.7345
41605,1605,107,-5,-2.57453,0.778334,44.1783
41606,1606,1906,-8.8,-9.50469,0.340428,529.234
41607,1607,1273,-1,-1.74837,0.422497,382.675
41608,1608,0,0,-12.6066,1,1.45761
41609,1609,405,-20.8,-22.6303,0.62747,131.738
41613,1613,3654,2.6,3.04979,0.164058,977.84
41616,1616,14,-8.8,-6.59272,0.935539,9.93164
41617,1617,3306,-1.2,-1.51397,0.237588,762.864
41619,1619,529,-7.2,-8.4649,0.527183,233.329
41621,1621,1423,-1.4,-2.07067,0.373349,464.433
41623,1623,4319,0.6,0.900422,0.159002,992.778
41624,1624,79,-2.6,-2.85014,0.91021,14.7621
41626,1626,1418,1.8,2.37263,0.484808,283.611
41629,1629,903,-4.6,-4.92386,0.422497,382.61
41630,1630,260,0.6,1.49823,0.740389,62.3804
41631,1631,392,-14.8,-15.8557,0.62747,135.334
41636,1636,123,7.6,8.00376,0.790501,39.94
41638,1638,228,-17.4,-17.7968,0.707998,78.7644
41639,1639,86,-6.8,-7.8048,0.817226,32.6154
41640,1640,70,4.4,2.2427,0.91021,15.3441
41641,1641,2361,-24.8,-26.8138,0.223367,800.505
41642,1642,1060,1.08247e-15,-0.244788,0.438869,352.451
41643,1643,2518,-2.2,-2.41551,0.281296,654.735
41645,1645,3507,-17.4,-18.4794,0.134251,1077.83
41647,1647,178,5.4,5.49366,0.778334,45.5317
41648,1648,35,-21.6,-22.7333,0.831945,31.1392
41649,1649,1119,-6,-5.96281,0.45415,329.455
41650,1650,57,0.8,-1.25301,0.848012,25.3087
41652,1652,1964,3.4,4.14042,0.294811,625.733
41654,1654,2135,-24.4,-26.5507,0.237588,765.609
41655,1655,930,4.2,4.36856,0.527183,235.502
41656,1656,2127,-21.4,-22.5757,0.296608,619.884
41657,1657,12,5.6,6.0493,0.866583,20.4679
41658,1658,255,-5.4,-5.77113,0.740389,63.1039
41660,1660,189,4,4.46629,0.740389,62.9836
41661,1661,1,0,-7.3286,0.935539,8.23822
41663,1663,2927,16,17.4425,0.196803,876.701
41664,1664,31,4.2,4.76371,0.831945,28.2423
41665,1665,1903,5.8,5.44588,0.28648,643.05
41666,1666,4712,4.2,4.52536,0.119597,1128.96
41667,1667,17,3,3.18688,0.790501,42.7756
41669,1669,1994,7.8,7.70351,0.336046,537.569
41670,1670,74,-13.6,-16.4183,0.831945,30.1218
41671,1671,1265,-12.2,-13.1167,0.40566,407.239
41672,1672,6469,-1.4,-0.896447,0.0238519,1532.93
41674,1674,256,2.6,2.57833,0.675591,97.4156
41675,1675,2061,-5.8,-6.39055,0.313045,583.71
41676,1676,29,1.8,3.17299,0.866583,20.3843
41677,1677,2943,-11.2,-11.9046,0.234426,773.74
41680,1680,29,7,6.62982,0.91021,13.7706
41682,1682,871,-8.4,-8.86499,0.496942,271.092
41683,1683,565,-1,-1.89229,0.538274,221.631
41685,1685,53,1.6,3.60621,0.866583,22.7182
41687,1687,68,9,6.48427,0.694275,86.3501
41688,1688,54,-8,-8.14507,0.935539,11.626
41690,1690,101,-8.8,-9.96921,0.91021,14.3516
41692,1692,1157,-23.8,-24.9832,0.37131,470.935
41693,1693,21,-7.4,-6.9179,0.91021,15.8683
41694,1694,2,0,-7.78786,1,0.893076
41696,1696,93,-6.6,-6.64629,0.817226,34.4074
41702,1702,2870,-19.2,-20.4145,0.187991,898.991
41704,1704,907,-8,-8.76034,0.51622,247.249
41705,1705,44,-10.6,-9.10361,0.91021,14.0694
41707,1707,2913,-2.8,-2.85593,0.226786,790.994
41708,1708,380,-11.8,-12.8777,0.636956,125.516
41715,1715,5922,-2.6,-2.31056,0.0305774,1501.58
41717,1717,1622,-9,-9.65544,0.422497,381.234
41719,1719,658,-35,-37.4672,0.527183,235.311
41723,1723,271,1.8,2.43342,0.758286,54.2032
41725,1725,0,0,1.96749,0.965137,6.63351
41726,1726,345,-10,-10.5813,0.707998,79.21
41727,1727,963,4.8,5.40095,0.427184,373.713
41728,1728,1099,-5.8,-6.40901,0.398693,420.006
41730,1730,101,11,11.053,0.803246,37.4392
41734,1734,287,-10.2,-10.8201,0.647181,116.576
41735,1735,2153,14.6,15.7376,0.269723,683.068
41736,1736,2,0,3.10943,1,1.79388
41740,1740,771,-10.6,-11.2323,0.530601,227.829
41742,1742,365,-26.6,-28.3924,0.600103,157.645
41746,1746,3121,-5.8,-6.25149,0.177638,933.643
41747,1747,84,-28.8,-30.1899,0.768126,48.8516
41748,1748,1455,-17.8,-19.1196,0.350315,510.223
41749,1749,2645,-2.4,-2.82659,0.253495,723.563
41750,1750,78,-10.8,-11.5639,0.91021,12.0354
41751,1751,63,-8.6,-7.77998,0.803246,36.843
41752,1752,546,6.2,6.1286,0.55288,205.132
41754,1754,897,-18.4,-20.0744,0.490763,275.941
41755,1755,3154,2.4,2.38152,0.223367,800.118
41756,1756,1930,9.2,9.63689,0.362996,485.807
41758,1758,99,-4.8,-4.05841,0.790501,40.2299
41760,1760,3442,-7.4,-8.10382,0.234426,771.516
41761,1761,234,-5.4,-5.88056,0.641466,122.278
41762,1762,2201,-5.4,-5.65019,0.296608,620.699
41765,1765,2834,5,5.21671,0.180559,925.301
41766,1766,3761,-16,-17.1998,0.112374,1157.55
41767,1767,1758,-12.6,-12.8349,0.303703,606.043
41768,1768,575,-18.8,-19.9163,0.591323,165.706
41771,1771,6037,14,14.935,0.0079774,1647.94
41774,1774,2458,-9,-10.0214,0.266336,691.456
41777,1777,449,-15,-15.2471,0.613602,145.543
41778,1778,56,-1.8,-1.63359,0.848012,25.6663
41785,1785,774,-19,-20.2713,0.512833,249.861
41787,1787,221,-16,-16.0955,0.758286,53.2576
41790,1790,120,8.4,10.9842,0.731866,65.1215
41791,1791,677,-16.2,-16.9702,0.604501,153.802
41794,1794,224,-35.6,-38.2471,0.534181,224.877
41795,1795,256,-4.6,-4.17295,0.687036,89.5731
41796,1796,77,-13.4,-13.858,0.91021,13.9236
41798,1798,23,-6.4,-1.33668,0.91021,12.3123
41801,1801,2346,4.4,4.27406,0.235823,768.033
41802,1802,127,-0.8,-1.36707,0.965137,7.8488
41803,1803,5897,-3.2,-3.16378,0.0408501,1456.36
41804,1804,106,-21.6,-24.1123,0.817226,33.7694
41809,1809,5967,4.8,5.10888,0.0382658,1466.17
41810,1810,1918,-0.4,-0.466817,0.352354,504.185
41815,1815,586,-6.2,-5.99004,0.578931,176.848
41817,1817,1146,-19.8,-21.3587,0.496942,271.125
41818,1818,731,-8,-9.14239,0.519703,242.266
41819,1819,183,-7.2,-6.82818,0.790501,42.9676
41820,1820,93,-8.6,-12.1719,0.848012,26.3837
41821,1821,3187,-14.8,-16.0093,0.223367,800.778
41822,1822,4895,-7.2,-7.48042,0.108971,1167.54
41823,1823,2314,0.4,-0.0197024,0.303703,603.828
41824,1824,1159,-11.8,-12.7302,0.37131,469.228
41825,1825,2837,2.8,2.94626,0.181923,919.954
41826,1826,4435,4.2,4.17113,0.10361,1187.43
41829,1829,4236,2.4,2.42434,0.0963708,1213.87
41830,1830,3087,-2.8,-3.14989,0.20234,861.963
41832,1832,5426,6.6,7.14907,0.0401117,1458.29
41833,1833,58,1.2,3.74768,0.831945,31.7198
41834,1834,4686,3,3.37783,0.0811865,1274.31
41836,1836,198,0.2,-0.77867,0.758286,54.458
41838,1838,298,3.6,3.70765,0.658432,111.613
41839,1839,150,8.2,8.80346,0.707998,77.562
41840,1840,198,3,3.11585,0.817226,34.1125
41843,1843,585,-6.4,-7.41211,0.545641,212.611
41844,1844,1893,1.2,1.19536,0.342354,525.58
41845,1845,155,-6.4,-6.34821,0.778334,45.1024
41846,1846,830,-5.6,-6.42936,0.490763,278.071
41847,1847,5642,-14,-14.4951,0.0305774,1503.03
41850,1850,56,32.6,23.3386,0.91021,12.8886
41851,1851,4582,3.4,3.50654,0.0842362,1262.53
41852,1852,5627,13.6,14.7377,0.0382658,1468.79
41853,1853,767,-1.8,-2.26127,0.545641,215.222
41854,1854,114,4.2,4.90124,0.817226,33.2186
41855,1855,386,-2.2,-3.6226,0.658432,109.486
41856,1856,271,-7.2,-8.46341,0.641466,121.076
41857,1857,4417,5.2,5.73275,0.0941879,1222.41
41859,1859,286,-7,-7.48732,0.675591,99.1793
41861,1861,931,2.4,2.38073,0.45415,329.076
41862,1862,1594,7.4,7.1608,0.365002,479.714
41863,1863,214,-7.2,-8.31227,0.670086,102.458
41874,1874,3855,-2.6,-2.51843,0.122823,1115.44
41877,1877,72,-11.4,-9.95598,0.790501,41.2057
41879,1879,658,-7.8,-8.6565,0.556299,202.971
41881,1881,1998,-0.6,-0.858456,0.391438,434.148
41883,1883,147,3.2,3.30974,0.758286,53.1269
41885,1885,792,-10.2,-10.3549,0.563169,193.91
41887,1887,1315,5.2,4.24165,0.377843,456.537
41889,1889,141,3.6,3.57894,0.701,81.7085
41892,1892,1856,-16.2,-17.5946,0.336046,536.816
41895,1895,2825,1.4,1.48125,0.239129,760.306
41897,1897,5312,8.8,9.80272,0.0512672,1407
41900,1900,11,-13.8,-15.1359,0.935539,10.975
41903,1903,1329,-3.8,-4.34475,0.336046,537.542
41907,1907,0,0,7.11289,0.965137,4.1733
41908,1908,867,10.4,10.7156,0.47874,294.832
41909,1909,365,5.2,4.72766,0.618257,142.553
41911,1911,311,-14.2,-15.3735,0.62747,134.927
41912,1912,4148,-6.4,-6.95669,0.186867,904.508
41916,1916,6081,-5.6,-5.94373,0.0189564,1568.61
41917,1917,6642,2.4,3.22305,0.0408501,1456.35
41919,1919,2376,-8.6,-9.42831,0.268134,688.593
41920,1920,275,-15.8,-14.3787,0.731866,65.2771
41925,1925,5074,-0.8,-0.697138,0.110143,1165.4
41926,1926,2,0,1.96571,1,3.28385
41927,1927,4282,-10.8,-10.9216,0.0921013,1231.8
41928,1928,3471,-6.8,-6.90793,0.160094,988.505
41929,1929,3045,-7.4,-8.45919,0.212324,834.319
41930,1930,2690,0.8,0.509558,0.258327,711.084
41932,1932,50,0.8,4.13751,0.749635,57.5763
41934,1934,41,-13.2,-11.3633,0.888188,17.8984
41935,1935,342,0.4,-1.21216,0.595801,159.825
41936,1936,1414,5.4,5.74175,0.465289,312.038
41937,1937,22,-2.4,-7.33942,0.91021,12.769
41939,1939,1253,-15,-9.72337,0.358742,493.217
41940,1940,5365,-2.4,-2.29154,0.0765477,1296.9
41941,1941,1559,-5,-5.25641,0.330476,550.497
41943,1943,2489,-6.2,-6.7604,0.268134,687.5
41946,1946,315,0.2,0.193209,0.647181,118.175
41947,1947,3,0,4.3398,0.965137,5.76036
41949,1949,2350,-6.4,-7.00548,0.284715,647.842
41951,1951,3781,3.8,4.16819,0.159002,992.032
41952,1952,4986,-19.8,-20.3705,0.0783776,1287.39
41953,1953,35,-15.8,-16.1438,0.831945,30.2592
41954,1954,963,-19.8,-20.0296,0.519703,240.136
41956,1956,772,-10.8,-11.5818,0.475899,296.387
41957,1957,6052,10,11.1683,8.02555e-05,1942.4
41958,1958,2272,2.4,2.74319,0.229852,783.107
41959,1959,873,-2.6,-2.96585,0.456975,324.984
41960,1960,326,-10.4,-11.4597,0.609043,148.501
41962,1962,923,8.2,8.88719,0.50012,266.038
41963,1963,7322,0.6,1.22229,0.00345099,1711.6
41965,1965,2993,-4.4,-4.58376,0.223367,801.905
41966,1966,584,7.2,7.41723,0.487697,281.688
41967,1967,721,-5.8,-6.40271,0.519703,243.122
41969,1969,5587,9.6,10.3039,0.0305774,1501.48
41973,1973,4615,2,2.59004,0.0720695,1314.49
41974,1974,90,-11.4,-10.8611,0.831945,31.6788
41975,1975,227,-10.6,-11.061,0.715478,73.4192
41976,1976,2,0,0.00585479,0.965137,5.51885
41977,1977,896,-10.6,-11.2813,0.459511,320.505
41978,1978,244,6.6,1.5625,0.664098,105.374
41979,1979,5,-19.4,-18.0902,0.803246,39.2653
41980,1980,2635,-5.6,-5.96091,0.234426,771.628
41981,1981,150,-22.4,-23.7079,0.768126,51.6644
41984,1984,133,-4.2,-4.01619,0.790501,42.0206
41985,1985,95,-13.4,-13.6197,0.888188,17.7928
41986,1986,709,-1,-1.3108,0.556299,201.03
41988,1988,32,-1.8,-3.18971,0.935539,9.41556
41989,1989,5,0,1.63124,0.866583,20.6872
41990,1990,684,-12,-12.5846,0.574951,180.865
41993,1993,3709,-18.8,-19.5494,0.125295,1106.75
41996,1996,4340,5.8,6.30989,0.123979,1113.55
41997,1997,2971,-1,-1.24127,0.250333,734.376
41998,1998,386,-20.6,-21.8701,0.622622,135.946
41999,1999,103,2.4,2.61946,0.817226,35.2721
42000,2000,905,-2,-2.17359,0.50622,257.343
42001,2001,3383,-21.6,-23.0718,0.194973,881.811
42004,2004,6866,-11,-11.0901,0.0273992,1519.06
42006,2006,3546,0.4,0.169065,0.140222,1055.49
42007,2007,576,-1.8,-2.44445,0.566925,187.919
42008,2008,4317,-24.4,-25.2828,0.0986822,1206.25
42009,2009,5626,-14.4,-15.0609,0.0512672,1405.58
42010,2010,324,-16.8,-18.8476,0.768126,48.348
42011,2011,2032,-14.4,-15.3708,0.277684,665.266
42013,2013,773,-17.4,-18.8301,0.465289,313.374
42014,2014,302,11.4,13.3982,0.701,80.0783
42015,2015,115,-15.2,-17.034,0.803246,39.381
42019,2019,265,2.8,4.04407,0.641466,121.107
42020,2020,3,0,-7.52335,1,3.32553
42022,2022,2591,8.8,9.25507,0.213945,829.105
42023,2023,1010,-27.6,-28.9253,0.45415,329.293
42024,2024,0,0,-10.667,1,2.11461
42025,2025,5202,7,7.60091,0.0416366,1449.2
42029,2029,1191,-11.2,-11.6838,0.384488,445.106
42032,2032,3642,-2.8,-3.307,0.108971,1167.15
42033,2033,362,-7.2,-8.67528,0.587117,168.422
42034,2034,299,-15.2,-15.5189,0.632606,127.792
42037,2037,58,-20,-18.6592,0.935539,8.39723
42038,2038,70,-2,-3.63374,0.790501,40.7166
42044,2044,255,-11,-11.5593,0.68145,93.7643
42045,2045,323,1.2,1.12196,0.647181,119.716
42046,2046,5644,-9.4,-9.67405,0.0893244,1242.68
42047,2047,1144,15.8,17.5275,0.401037,415.981
42048,2048,183,-7.4,-8.63454,0.664098,107.169
42049,2049,1874,-7.4,-8.16446,0.316913,578.764
42050,2050,3,0,-2.96205,1,1.59058
42051,2051,6846,7.2,8.02242,0.00727115,1654.29
42053,2053,85,-17,-15.2687,0.831945,31.6934
42056,2056,195,4.2,3.9064,0.740389,63.3633
42057,2057,5981,1.4,1.85177,0.0213801,1549.04
42058,2058,389,-11,-10.7107,0.664098,105.307
42059,2059,141,-8.8,-9.03119,0.790501,40.8351
42060,2060,0,0,0.980573,1,1.22998
42062,2062,1128,-13.8,-4.18138,0.541805,218.752
42063,2063,186,-12.2,-12.3053,0.749635,56.5596
42065,2065,4365,-15,-16.0818,0.0902393,1240.52
42068,2068,374,-8.6,-9.31598,0.604501,152.428
42069,2069,6241,3,3.50445,0.0181538,1572.55
42071,2071,743,-1.4,-1.40653,0.530601,227.911
42075,2075,240,0.6,-0.110145,0.664098,107.262
42076,2076,6016,-6.2,-6.32983,0.026693,1524.94
42077,2077,274,-9.4,-9.74094,0.707998,77.256
42078,2078,5344,-12.8,-13.3837,0.0683938,1330.97
42079,2079,7,-1.2,-1.5628,0.866583,23.4549
42080,2080,147,-12.6,-14.0031,0.749635,59.7532
42082,2082,5088,6.6,7.34917,0.0963708,1216.87
42085,2085,203,-10.8,-9.85694,0.715478,74.9096
42086,2086,3976,-13,-13.8849,0.139051,1060.69
42088,2088,708,-26,-26.8828,0.574951,181.266
42089,2089,2360,-6.2,-6.54613,0.300188,613.57
42090,2090,0,0,11.4363,0.935539,8.43209
42092,2092,4,9.2,12.9615,0.888188,19.4363
42093,2093,3081,1.08247e-15,-0.380006,0.1908,893.181
42094,2094,885,-10.4,-11.3408,0.534181,224.953
42095,2095,304,-15.4,-16.2791,0.731866,64.4904
42097,2097,39,-9.6,-10.0246,0.848012,24.1892
42098,2098,3,0,-4.14492,0.965137,7.64778
42099,2099,2720,-24.8,-26.668,0.192437,888.968
42104,2104,67,-2.8,-1.74362,0.848012,26.8023
42107,2107,4728,-7.4,-8.16853,0.132983,1080.54
42108,2108,429,7.4,8.40785,0.600103,159.158
42110,2110,3920,4.8,4.91728,0.156065,1000.55
42112,2112,225,-1.2,-0.776702,0.632606,128.217
42114,2114,1733,-5.8,-6.41908,0.284715,647.781
42117,2117,274,-4.4,-4.71923,0.701,81.6655
42120,2120,627,-14,-14.4688,0.570874,187.045
42121,2121,5071,-10.2,-10.3855,0.0586026,1376.63
42125,2125,1620,12,12.6306,0.384488,444.014
42132,2132,1233,-11,-11.2525,0.436446,358.33
42135,2135,5134,-12.2,-12.8601,0.0595496,1372.47
42136,2136,3194,-0.8,-0.894888,0.192437,887.267
42138,2138,431,-13.4,-15.1057,0.707998,75.9034
42140,2140,95,-5.6,-5.75364,0.888188,17.4319
42141,2141,6,0,-17.2001,1,1.50475
42142,2142,45,-8.2,-8.13378,0.91021,14.5737
42144,2144,285,10,11.6633,0.687036,91.3297
42147,2147,14,0.6,2.08235,0.740389,61.1026
42148,2148,2686,-11.8,-13.2639,0.281296,655.048
42151,2151,4799,-6.8,-6.77571,0.116531,1141.26
42152,2152,5318,-7.4,-7.27061,0.0382658,1465.52
42153,2153,1703,10.2,10.7671,0.316913,577.152
42154,2154,25,-5.6,-4.24854,0.831945,31.8038
42155,2155,0,0,-0.479047,1,3.692
42156,2156,1917,-25.4,-26.7394,0.311279,590.638
42157,2157,1088,1.4,1.02218,0.436446,356.293
42158,2158,97,2.2,2.79623,0.790501,43.6115
42159,2159,1523,-21.6,-23.4798,0.413155,395.788
42160,2160,2055,6,6.23487,0.305469,600.492
42162,2162,404,15.4,16.4492,0.694275,87.731
42167,2167,3644,-17.2,-17.8906,0.165262,970.681
42168,2168,1525,-3.2,-3.59706,0.407955,405.397
42169,2169,658,-14.2,-15.5647,0.519703,241.909
42171,2171,1161,-14,-15.8248,0.420025,384.516
42173,2173,1769,2,1.94075,0.369143,473.111
42174,2174,35,5.6,4.03258,0.935539,11.3904
42176,2176,60,-6.8,-10.0641,0.768126,51.2826
42177,2177,3492,-17.6,-18.5916,0.208038,842.668
42180,2180,582,6.6,7.32572,0.587117,169.953
42181,2181,2639,14,14.7087,0.222099,802.583
42186,2186,2154,-3.6,-3.79174,0.365002,481.546
42188,2188,252,-4.2,-4.21183,0.707998,79.5967
42189,2189,1,0,-11.5119,0.965137,4.16135
42190,2190,489,-13.8,-14.535,0.519703,239.882
42192,2192,596,5.6,5.5096,0.587117,170.088
42194,2194,4379,-11.2,-11.6887,0.162758,979.525
42195,2195,2320,-5.4,-5.84703,0.316913,577.729
42196,2196,591,-7.6,-7.49117,0.545641,215.54
42197,2197,1086,2.4,2.51734,0.55288,204.063
42199,2199,4285,-1.2,-1.35396,0.101507,1194.61
42200,2200,4919,-19.4,-19.8185,0.0346543,1481.95
42204,2204,2383,5.2,5.05811,0.218167,817.302
42210,2210,820,-19.2,-20.5491,0.52325,236.955
42211,2211,872,-7.2,-7.46342,0.538274,220.699
