index,event,NClus,foundZ,trueZ,chargeSum,centrality
102327,2329,1000,nan,-16.4043,305.842,nan
102328,2330,425,nan,7.73097,121.502,nan
102329,2331,355,nan,0.886102,112.974,nan
102330,2332,53,nan,11.8747,14.4453,nan
102332,2334,5161,nan,12.5206,1387.82,nan
102333,2335,6159,nan,-8.52988,1637.12,nan
102335,2337,5706,nan,3.38974,1452.1,nan
102336,2338,220,nan,-2.27492,97.6874,nan
102337,2339,1958,nan,-12.2451,580.043,nan
102338,2340,5011,nan,21.2534,1432.11,nan
102339,2341,133,nan,0.316139,40.3757,nan
102342,2344,2483,nan,2.29009,739.324,nan
102343,2345,29,nan,-7.58588,11.7014,nan
102344,2346,391,nan,2.65663,115.846,nan
102348,2350,831,nan,-6.06552,255.822,nan
102349,2351,1969,nan,-18.6813,527.274,nan
102350,2352,4663,nan,-11.8874,1123.25,nan
102351,2353,2136,nan,1.13619,706.47,nan
102352,2354,4435,nan,-12.1749,1175.37,nan
102354,2356,5478,nan,3.08054,1289.44,nan
102355,2357,198,nan,-15.5848,72.8698,nan
102359,2361,12,nan,-10.7736,25.3818,nan
102360,2362,1028,nan,-30.6661,311.343,nan
102362,2364,58,nan,-6.16116,23.4496,nan
102363,2365,78,nan,9.20382,36.4653,nan
102364,2366,1489,nan,11.3799,399.241,nan
102366,2368,254,nan,-1.45412,53.562,nan
102369,2371,2617,nan,-0.0223622,637.679,nan
102371,2373,4121,nan,-20.7809,1234.28,nan
102372,2374,3954,nan,14.0573,1052.86,nan
102373,2375,2656,nan,-3.36652,648.149,nan
102374,2376,1658,nan,-11.7142,556.613,nan
102377,2379,2,nan,7.93732,1.57117,nan
102379,2381,1868,nan,-6.73117,519.985,nan
102382,2384,4039,nan,-17.8757,1144.51,nan
102383,2385,3457,nan,-14.6695,949.492,nan
102385,2387,3235,nan,-7.31715,869.045,nan
102387,2389,62,nan,-9.93079,10.81,nan
102388,2390,741,nan,-10.637,270.653,nan
102389,2391,7231,nan,4.18318,1571.03,nan
102390,2392,303,nan,-17.5387,58.9018,nan
102393,2395,5377,nan,-15.0365,1258.97,nan
102394,2396,745,nan,0.547544,302.15,nan
102396,2398,253,nan,0.0255384,135.218,nan
102398,2400,46,nan,6.08767,12.9051,nan
102400,2402,15,nan,-7.27783,71.929,nan
102401,2403,109,nan,16.8189,70.2156,nan
102403,2405,1496,nan,-1.55894,461.297,nan
102406,2408,4675,nan,-4.24778,1000.69,nan
102407,2409,65,nan,-15.0394,36.9144,nan
102408,2410,2782,nan,-4.13286,654.372,nan
102409,2411,2695,nan,-1.07787,829.716,nan
102411,2413,77,nan,-9.24692,45.1149,nan
102415,2417,3,nan,-13.4576,1.91579,nan
102419,2421,780,nan,6.00198,302.404,nan
102420,2422,7,nan,-2.48861,9.18063,nan
102421,2423,128,nan,4.05784,40.8059,nan
102424,2426,92,nan,-6.22222,55.4009,nan
102425,2427,187,nan,-19.0446,97.2735,nan
102426,2428,498,nan,-3.71168,205.793,nan
102429,2431,354,nan,-18.6689,131.514,nan
102430,2432,33,nan,-2.89828,10.7889,nan
102431,2433,708,nan,-0.548136,212.057,nan
102432,2434,975,nan,-2.039,329.536,nan
102433,2435,18,nan,0.0815877,14.6812,nan
102434,2436,2000,nan,3.74079,637.826,nan
102435,2437,918,nan,3.94585,355.329,nan
102436,2438,18,nan,-25.8439,5.75972,nan
102437,2439,45,nan,-11.0988,8.77079,nan
102439,2441,7059,nan,-2.24281,1696.05,nan
102440,2442,745,nan,-17.1793,88.653,nan
102442,2444,111,nan,-1.72729,62.404,nan
102443,2445,64,nan,7.37683,8.73889,nan
102444,2446,421,nan,7.33985,206.285,nan
102447,2449,1301,nan,9.01414,430.578,nan
102448,2450,8,nan,3.3242,21.5012,nan
102449,2451,3825,nan,-9.53367,1172.45,nan
102453,2455,14,nan,17.0819,21.2183,nan
102454,2456,635,nan,7.79704,208.445,nan
102458,2460,510,nan,-2.70343,216.007,nan
102459,2461,2785,nan,-14.6606,838.919,nan
102461,2463,183,nan,-18.566,139.121,nan
102462,2464,122,nan,-17.8788,37.6113,nan
102463,2465,47,nan,-4.77388,8.63494,nan
102465,2467,1091,nan,-0.226483,254.401,nan
102466,2468,466,nan,-15.148,191.41,nan
102467,2469,4496,nan,-1.05376,1068.52,nan
102470,2472,0,nan,-18.2831,1.67155,nan
102471,2473,4700,nan,-15.9454,1319.48,nan
102472,2474,126,nan,-28.0219,34.7615,nan
102473,2475,3196,nan,1.62971,819.894,nan
102474,2476,1928,nan,-4.10292,555.844,nan
102475,2477,1935,nan,-6.95243,548.245,nan
102476,2478,962,nan,0.496623,320.753,nan
102478,2480,0,nan,-4.56209,14.4739,nan
102479,2481,961,nan,7.6599,277.992,nan
102480,2482,1856,nan,-0.232604,507.824,nan
102481,2483,3473,nan,-5.1638,914.59,nan
102482,2484,539,nan,-8.51062,107.617,nan
102485,2487,3,nan,-4.34637,2.29804,nan
102486,2488,887,nan,19.2536,320.148,nan
102487,2489,43,nan,1.22469,46.7702,nan
102489,2491,2633,nan,2.5815,609.128,nan
102490,2492,1628,nan,-11.9996,577.928,nan
102491,2493,53,nan,-10.3193,43.9179,nan
102494,2496,119,nan,-13.7313,47.2458,nan
102496,2498,1017,nan,-12.5729,373.616,nan
102497,2499,24,nan,-10.0564,40.1946,nan
102499,2501,5844,nan,-2.15945,1528.5,nan
102500,2502,2938,nan,-7.24773,882.8,nan
102501,2503,5306,nan,8.56894,1428.26,nan
102502,2504,1743,nan,3.70812,574.37,nan
102504,2506,552,nan,-13.7623,181.292,nan
102507,2509,958,nan,12.9686,346.068,nan
102509,2511,388,nan,-7.62335,180.12,nan
102510,2512,598,nan,7.40303,240.259,nan
102511,2513,15,nan,9.4913,5.86375,nan
102512,2514,32,nan,-3.61852,14.0953,nan
102514,2516,3505,nan,-12.4188,913.01,nan
102516,2518,560,nan,-5.61929,213.306,nan
102518,2520,64,nan,-29.6213,58.1237,nan
102519,2521,761,nan,6.98092,217.73,nan
102520,2522,107,nan,-10.1456,32.4146,nan
102522,2524,940,nan,2.72242,266.979,nan
102523,2525,2295,nan,-21.8585,554.123,nan
102525,2527,4649,nan,-11.0923,1230.39,nan
102528,2530,3301,nan,6.27434,960.603,nan
102529,2531,5099,nan,-3.98785,1157.53,nan
102530,2532,1,nan,5.78544,2.9695,nan
102532,2534,1645,nan,-8.40106,453.671,nan
102533,2535,549,nan,2.14948,175.198,nan
102534,2536,1232,nan,-6.71409,314.463,nan
102535,2537,252,nan,3.74485,73.0977,nan
102536,2538,4,nan,-10.6369,3.84867,nan
102537,2539,3334,nan,-18.1631,855.562,nan
102538,2540,1929,nan,-1.91566,597.975,nan
102540,2542,3825,nan,-15.2311,1041.89,nan
102542,2544,1409,nan,0.275002,496.661,nan
102543,2545,385,nan,5.67191,120.114,nan
102544,2546,835,nan,5.075,354.166,nan
102545,2547,1330,nan,16.8866,436.786,nan
102547,2549,556,nan,-14.1071,149.947,nan
102548,2550,1690,nan,0.129502,373.321,nan
102551,2553,283,nan,-7.5579,56.5843,nan
102552,2554,1324,nan,-10.9472,414.057,nan
102553,2555,63,nan,-4.58017,34.2277,nan
102554,2556,800,nan,-29.9857,372.006,nan
102555,2557,6540,nan,-1.32698,1451.95,nan
102556,2558,187,nan,-8.14586,29.7541,nan
102558,2560,3998,nan,-18.8168,1124.82,nan
102559,2561,169,nan,-3.2003,65.8847,nan
102560,2562,610,nan,-4.35351,173.802,nan
102561,2563,1466,nan,10.8235,454.009,nan
102562,2564,2596,nan,-14.8265,780.427,nan
102564,2566,0,nan,-4.76736,2.37163,nan
102565,2567,270,nan,15.6547,46.7113,nan
102566,2568,796,nan,-3.36379,298.142,nan
102567,2569,5866,nan,4.61736,1480.58,nan
102568,2570,1382,nan,-26.3616,492.01,nan
102569,2571,416,nan,-8.20949,139.541,nan
102570,2572,2593,nan,-9.4924,673.599,nan
102571,2573,373,nan,-23.2671,89.4826,nan
102572,2574,4731,nan,3.47436,1287.55,nan
102574,2576,6236,nan,-6.29022,1371.81,nan
102575,2577,3419,nan,5.01236,886.165,nan
102576,2578,147,nan,2.50143,32.0009,nan
102577,2579,765,nan,-0.347327,284.96,nan
102580,2582,3,nan,2.75079,19.4897,nan
102582,2584,432,nan,19.4582,181.786,nan
102583,2585,4085,nan,6.06113,1093.45,nan
102584,2586,0,nan,-10.282,14.0277,nan
102588,2590,2127,nan,-5.56191,647.808,nan
102591,2593,866,nan,5.8462,225.525,nan
102597,2599,344,nan,5.68691,93.7814,nan
102598,2600,145,nan,-13.8239,9.09167,nan
102600,2602,383,nan,-18.9344,145.307,nan
102601,2603,1,nan,3.09661,7.95833,nan
102602,2604,464,nan,10.0826,171.887,nan
102605,2607,174,nan,-17.2436,53.4333,nan
102606,2608,90,nan,-9.34664,51.8521,nan
102607,2609,3529,nan,-0.280043,834.784,nan
102611,2613,3,nan,-7.98818,11.3915,nan
102614,2616,3689,nan,-3.88173,916.963,nan
102615,2617,441,nan,-21.4208,129.106,nan
102620,2622,230,nan,-22.2606,61.2483,nan
102621,2623,52,nan,9.0789,3.29309,nan
102626,2628,1606,nan,-10.1763,656.079,nan
102627,2629,5112,nan,0.428015,1288.45,nan
102629,2631,34,nan,-6.57016,1.97731,nan
102630,2632,20,nan,4.87388,4.33266,nan
102631,2633,3518,nan,13.6944,1060.87,nan
102633,2635,5673,nan,-14.2357,1343.74,nan
102634,2636,6664,nan,1.62352,1524.14,nan
102635,2637,2366,nan,7.73523,679.908,nan
102637,2639,1634,nan,-11.3648,429.283,nan
102638,2640,1752,nan,5.6211,428.067,nan
102644,2646,1144,nan,-23.8292,320.404,nan
102645,2647,107,nan,4.74964,41.2684,nan
102649,2651,3261,nan,11.7359,820.283,nan
102651,2653,3373,nan,-4.86186,911.583,nan
102652,2654,502,nan,-10.8015,163.777,nan
102654,2656,335,nan,6.67554,96.3192,nan
102656,2658,1205,nan,-8.92673,364.479,nan
102657,2659,6708,nan,4.43973,1591.25,nan
102658,2660,553,nan,-17.386,186.367,nan
102660,2662,238,nan,7.44002,183.424,nan
102663,2665,4955,nan,-7.62054,1314.55,nan
102667,2669,524,nan,14.8789,228.034,nan
102671,2673,4051,nan,-9.40551,1005.64,nan
102672,2674,155,nan,-18.911,30.2185,nan
102673,2675,346,nan,6.90507,175.845,nan
102674,2676,114,nan,-2.37265,28.6707,nan
102675,2677,42,nan,-8.93746,14.2195,nan
102678,2680,964,nan,14.8212,322.571,nan
102679,2681,4876,nan,-3.66113,1188.46,nan
102681,2683,676,nan,-12.2948,200.363,nan
102683,2685,182,nan,-12.524,37.0255,nan
102685,2687,18,nan,6.56616,7.31943,nan
102686,2688,53,nan,20.0657,22.2134,nan
102688,2690,939,nan,-9.2343,303.855,nan
102690,2692,2996,nan,6.00013,809.747,nan
102691,2693,997,nan,-11.9633,332.916,nan
102692,2694,262,nan,-17.2992,97.5959,nan
102693,2695,252,nan,-5.6408,68.3739,nan
102694,2696,269,nan,-10.5361,69.3743,nan
102697,2699,1638,nan,-6.87942,483.504,nan
102700,2702,436,nan,-10.7918,159.83,nan
102701,2703,506,nan,-6.45879,220.38,nan
102702,2704,5692,nan,3.89524,1473.67,nan
102706,2708,115,nan,-2.24592,50.6329,nan
102707,2709,212,nan,-12.351,75.3976,nan
102708,2710,1910,nan,6.45658,626.006,nan
102709,2711,306,nan,-1.27517,36.6798,nan
102710,2712,2746,nan,0.130265,744.9,nan
102711,2713,2246,nan,8.01817,561.397,nan
102713,2715,206,nan,-3.7912,173.523,nan
102716,2718,1510,nan,-1.53336,455.057,nan
102718,2720,150,nan,-4.81702,71.1883,nan
102719,2721,139,nan,5.87005,41.0494,nan
102723,2725,481,nan,13.6289,190.123,nan
102724,2726,76,nan,-5.07262,52.2867,nan
102728,2730,717,nan,-5.70937,199.784,nan
102729,2731,2,nan,-2.72081,5.37842,nan
102730,2732,1570,nan,2.03434,539.951,nan
102731,2733,167,nan,-2.21582,77.4966,nan
102732,2734,571,nan,-5.47119,213.161,nan
102733,2735,5313,nan,-3.83385,1325.33,nan
102734,2736,822,nan,-2.25981,280.672,nan
102735,2737,3484,nan,0.958486,886.63,nan
102737,2739,3394,nan,-14.4605,952.987,nan
102738,2740,940,nan,-13.3471,310.436,nan
102742,2744,152,nan,-18.3736,73.2524,nan
102745,2747,1495,nan,-24.4225,553.618,nan
102746,2748,0,nan,-4.90989,4.22042,nan
102749,2751,4432,nan,-6.21627,1092.9,nan
102752,2754,410,nan,7.30085,103.118,nan
102754,2756,2,nan,-9.97918,2.62943,nan
102760,2762,34,nan,-13.8594,39.5766,nan
102762,2764,466,nan,-2.60028,162.089,nan
102764,2766,1272,nan,7.3389,306.074,nan
102765,2767,3929,nan,-10.9446,987.072,nan
102766,2768,3863,nan,-8.54527,1006.07,nan
102768,2770,102,nan,-23.3265,41.4605,nan
102772,2774,1122,nan,5.14803,231.443,nan
102773,2775,249,nan,-15.1857,67.0161,nan
102774,2776,118,nan,9.7266,40.179,nan
102775,2777,806,nan,-15.2038,182.653,nan
102776,2778,676,nan,-20.3015,163.989,nan
102777,2779,45,nan,4.18496,18.8053,nan
102782,2784,6179,nan,-13.5119,1581.95,nan
102783,2785,296,nan,-12.1732,73.3256,nan
102785,2787,4,nan,-14.2278,2.97383,nan
102786,2788,2018,nan,-2.07079,550.244,nan
102787,2789,5342,nan,2.45333,1157.75,nan
102788,2790,20,nan,-16.0642,1.34351,nan
102789,2791,61,nan,-5.14801,13.9363,nan
102790,2792,307,nan,-22.4145,81.7593,nan
102791,2793,118,nan,-2.36,33.2914,nan
102792,2794,3973,nan,6.01435,1102.48,nan
102793,2795,827,nan,-2.45072,285.723,nan
102796,2798,5421,nan,10.6205,1388.22,nan
102797,2799,720,nan,2.86616,219.365,nan
102798,2800,1287,nan,1.155,415.723,nan
102800,2802,2328,nan,-11.8417,617.102,nan
102801,2803,3619,nan,-11.7826,977.952,nan
102802,2804,38,nan,4.48096,6.86764,nan
102803,2805,4512,nan,-4.82671,1052.96,nan
102804,2806,3898,nan,-20.0319,1099.91,nan
102805,2807,195,nan,1.15552,100.195,nan
102806,2808,3159,nan,-21.3665,883.139,nan
102811,2813,209,nan,-12.9138,89.5327,nan
102812,2814,68,nan,-30.1774,42.233,nan
102818,2820,955,nan,-11.208,275.97,nan
102819,2821,228,nan,-24.5648,84.3433,nan
102820,2822,74,nan,-2.60481,42.6089,nan
102822,2824,284,nan,-6.88813,120.033,nan
102823,2825,1182,nan,7.17451,284.786,nan
102824,2826,4261,nan,4.55108,1166.8,nan
102825,2827,860,nan,-7.6052,299.479,nan
102827,2829,316,nan,-10.8397,116.3,nan
102832,2834,0,nan,-2.03071,14.3562,nan
102833,2835,43,nan,10.7403,26.1234,nan
102834,2836,40,nan,-15.1925,22.1405,nan
102836,2838,12,nan,2.70843,27.4933,nan
102839,2841,25,nan,14.7961,23.6997,nan
102840,2842,1888,nan,-12.7562,504.357,nan
102841,2843,3962,nan,-8.11846,1028.35,nan
102842,2844,400,nan,5.25,181.261,nan
102843,2845,54,nan,-17.5243,25.3968,nan
102845,2847,156,nan,-1.63695,81.9595,nan
102847,2849,437,nan,14.6267,198.395,nan
102848,2850,2,nan,-18.3037,1.15013,nan
102851,2853,2167,nan,-3.93145,735.354,nan
102852,2854,1307,nan,-1.79877,390.221,nan
102853,2855,154,nan,-9.53421,75.6311,nan
102856,2858,2561,nan,-8.60355,698.473,nan
102859,2861,2046,nan,-2.90976,519.177,nan
102860,2862,10,nan,-0.630915,6.09863,nan
102862,2864,4478,nan,3.41025,1253.57,nan
102863,2865,4,nan,-3.78909,5.14762,nan
102864,2866,252,nan,1.87106,152.749,nan
102866,2868,5005,nan,10.7159,1204.98,nan
102868,2870,4050,nan,0.92488,1023.8,nan
102869,2871,1012,nan,-13.1907,353.967,nan
102871,2873,301,nan,-9.82177,96.061,nan
102872,2874,2736,nan,9.1639,944.314,nan
102873,2875,78,nan,-3.94764,52.9558,nan
102876,2878,35,nan,29.4821,10.6846,nan
102878,2880,563,nan,-6.40396,143.593,nan
102879,2881,220,nan,-4.12108,90.7825,nan
102881,2883,3,nan,8.67851,2.61526,nan
102882,2884,941,nan,-5.54209,365.354,nan
102883,2885,3512,nan,0.928324,945.593,nan
102886,2888,163,nan,-10.3063,80.5616,nan
102888,2890,36,nan,8.36017,22.4764,nan
102889,2891,2273,nan,1.82867,736.161,nan
102890,2892,1410,nan,8.08467,384.792,nan
102891,2893,25,nan,-6.32451,3.12834,nan
102893,2895,13,nan,5.90162,8.9998,nan
102895,2897,4259,nan,-10.0091,1181.05,nan
102896,2898,660,nan,-8.40808,369.607,nan
102897,2899,315,nan,-4.86428,100.086,nan
102898,2900,365,nan,17.8875,119.912,nan
102899,2901,88,nan,-13.5582,41.2984,nan
102900,2902,1,nan,-6.9257,1.68835,nan
102901,2903,1710,nan,-4.50901,509.336,nan
102902,2904,2629,nan,-13.7809,705.487,nan
102903,2905,0,nan,12.956,2.2402,nan
102905,2907,1622,nan,7.59291,445.234,nan
102906,2908,6928,nan,-6.39771,1562.54,nan
102907,2909,3858,nan,-0.348686,977.248,nan
102908,2910,240,nan,-10.582,114.899,nan
102911,2913,2273,nan,21.1798,831.889,nan
102915,2917,1802,nan,-17.9478,579.16,nan
102916,2918,292,nan,-2.752,124.051,nan
102917,2919,1267,nan,4.34438,426.433,nan
102918,2920,2875,nan,-31.7023,703.485,nan
102919,2921,314,nan,-12.9461,171.815,nan
102921,2923,4937,nan,-7.27358,1302.35,nan
102922,2924,110,nan,-1.93529,49.7198,nan
102924,2926,6179,nan,-5.71368,1366.76,nan
102926,2928,91,nan,-2.50035,33.5266,nan
102928,2930,727,nan,-0.815315,253.666,nan
102932,2934,2059,nan,-4.54076,584.77,nan
102934,2936,61,nan,-6.97339,24.3741,nan
102936,2938,197,nan,6.42252,28.1266,nan
102937,2939,707,nan,-13.7798,245.689,nan
102938,2940,1247,nan,6.41183,435.322,nan
102941,2943,125,nan,-15.5258,61.5872,nan
102943,2945,849,nan,-14.018,301.955,nan
102944,2946,1213,nan,-2.11826,256.914,nan
102955,2957,394,nan,-10.0184,92.788,nan
102956,2958,4,nan,-6.75374,0.984241,nan
102957,2959,5830,nan,3.3339,1364.56,nan
102958,2960,0,nan,-4.03492,5.36378,nan
102959,2961,4807,nan,-23.2422,1361.28,nan
102960,2962,3299,nan,-17.7854,941.447,nan
102962,2964,1782,nan,3.81304,519.721,nan
102963,2965,4938,nan,2.74281,1234.96,nan
102964,2966,136,nan,-13.143,71.7582,nan
102965,2967,867,nan,-10.5718,293.414,nan
102966,2968,4920,nan,-10.3538,1485.67,nan
102967,2969,6024,nan,11.6835,1670.28,nan
102971,2973,226,nan,16.4953,85.0628,nan
102973,2975,45,nan,11.3756,27.1541,nan
102976,2978,2492,nan,-19.5068,556.939,nan
102978,2980,3294,nan,-10.626,994.759,nan
102981,2983,1148,nan,8.85095,396.096,nan
102982,2984,307,nan,-10.1121,78.9601,nan
102985,2987,6,nan,2.86185,3.65384,nan
102987,2989,59,nan,11.5475,13.1368,nan
102989,2991,46,nan,1.70417,11.7827,nan
102990,2992,740,nan,-0.846055,169.227,nan
102991,2993,4333,nan,-3.45711,1164.35,nan
102995,2997,2747,nan,-8.95332,776.933,nan
102996,2998,67,nan,-6.90485,18.0761,nan
102998,3000,82,nan,9.39086,41.2442,nan
102999,3001,426,nan,2.54237,124.388,nan
103004,3006,332,nan,7.00146,104.455,nan
103005,3007,15,nan,6.86358,11.1564,nan
103006,3008,3710,nan,10.3278,985.068,nan
103009,3011,669,nan,12.0318,158.873,nan
103010,3012,576,nan,-16.2138,210.099,nan
103012,3014,244,nan,-12.4312,101.942,nan
103015,3017,54,nan,-15.6643,38.2002,nan
103016,3018,38,nan,-2.61153,9.54021,nan
103018,3020,2,nan,-9.9803,4.61102,nan
103019,3021,2200,nan,-8.12788,599.444,nan
103020,3022,3681,nan,-16.7893,988.457,nan
103022,3024,12,nan,-23.0445,12.4328,nan
103029,3031,135,nan,9.03938,71.1895,nan
103030,3032,4074,nan,0.588049,994.205,nan
103032,3034,5167,nan,-23.0368,1495.33,nan
103033,3035,429,nan,-24.7794,117.388,nan
103035,3037,4,nan,-15.0241,17.1814,nan
103036,3038,2082,nan,6.09642,564.275,nan
103037,3039,1698,nan,0.953127,551.583,nan
103039,3041,479,nan,-6.04014,174.399,nan
103040,3042,4266,nan,-2.12521,1132.5,nan
103041,3043,1898,nan,-17.4912,488.995,nan
103042,3044,5071,nan,3.99744,1328.15,nan
103043,3045,3467,nan,-3.19633,843.182,nan
103044,3046,2469,nan,5.79404,660.441,nan
103046,3048,1469,nan,5.60859,386.885,nan
103051,3053,3817,nan,-4.07442,1126.36,nan
103053,3055,1464,nan,-14.4282,493.159,nan
103054,3056,2001,nan,1.45771,504.889,nan
103055,3057,2495,nan,-4.48017,733.852,nan
103059,3061,229,nan,4.99529,66.8625,nan
103060,3062,53,nan,10.5795,15.232,nan
103063,3065,3265,nan,4.99077,908.565,nan
103064,3066,6595,nan,-4.77486,1549.24,nan
103066,3068,0,nan,-0.924038,2.54928,nan
103067,3069,3653,nan,-10.7277,881.328,nan
103070,3072,223,nan,-6.40962,110.687,nan
103072,3074,27,nan,-19.6626,26.4718,nan
103075,3077,40,nan,-9.1909,17.2531,nan
103077,3079,2,nan,5.06953,1.02306,nan
103078,3080,3559,nan,2.87412,1066.04,nan
103079,3081,3507,nan,6.61481,904.358,nan
103088,3090,383,nan,2.0539,150.762,nan
103089,3091,56,nan,1.28805,14.658,nan
103090,3092,36,nan,0.049593,31.1315,nan
103091,3093,2858,nan,12.5146,840.452,nan
103092,3094,110,nan,9.33792,43.2922,nan
103095,3097,63,nan,-4.83794,26.393,nan
103096,3098,1341,nan,4.79307,387.202,nan
103097,3099,1071,nan,-14.4305,273.511,nan
103100,3102,868,nan,-17.0831,262.172,nan
103101,3103,989,nan,6.73383,282.906,nan
103102,3104,633,nan,-32.7322,223.054,nan
103103,3105,1397,nan,-1.28731,432.023,nan
103104,3106,2342,nan,-18.09,612.903,nan
103106,3108,1239,nan,-13.3747,319.604,nan
103108,3110,6233,nan,-18.761,1435.65,nan
103109,3111,545,nan,-10.7556,164.635,nan
103110,3112,1527,nan,-1.91527,391.775,nan
103113,3115,90,nan,-3.31195,20.1657,nan
103114,3116,5620,nan,-3.14741,1419.34,nan
103115,3117,439,nan,-16.17,179.734,nan
103119,3121,2944,nan,3.29921,898.848,nan
103124,3126,4436,nan,-11.9156,1089.9,nan
103125,3127,1930,nan,-3.75797,514.776,nan
103127,3129,3345,nan,-13.0505,785.822,nan
103129,3131,742,nan,-22.0276,258.584,nan
103130,3132,1303,nan,-19.9783,483.868,nan
103131,3133,139,nan,5.86431,48.0654,nan
103132,3134,2582,nan,-17.0498,786.075,nan
103133,3135,291,nan,-20.9953,99.8255,nan
103134,3136,4676,nan,6.09861,1245.8,nan
103135,3137,3085,nan,3.28039,938.795,nan
103136,3138,88,nan,-3.91864,29.9153,nan
103138,3140,71,nan,-6.12628,17.906,nan
103139,3141,2606,nan,-7.3994,755.965,nan
103140,3142,26,nan,-5.59366,10.3602,nan
103142,3144,3963,nan,-8.58488,876.258,nan
103143,3145,1356,nan,4.26118,366.448,nan
103144,3146,3298,nan,4.31761,811.445,nan
103145,3147,1837,nan,15.328,701.763,nan
103146,3148,66,nan,4.39288,95.8754,nan
103147,3149,5110,nan,8.82312,1434.32,nan
103149,3151,3460,nan,-18.195,996.967,nan
103151,3153,3051,nan,-5.94043,766.332,nan
103152,3154,957,nan,12.5694,380.74,nan
103155,3157,1362,nan,10.6922,479.779,nan
103157,3159,1297,nan,-10.0733,399.169,nan
103158,3160,6194,nan,-19.503,1567.53,nan
103159,3161,58,nan,12.8933,17.6246,nan
103162,3164,14,nan,5.55496,17.5919,nan
103163,3165,240,nan,-10.4985,85.5909,nan
103165,3167,4334,nan,-12.6247,1235.61,nan
103166,3168,191,nan,-0.124719,78.5198,nan
103168,3170,1501,nan,5.81937,339.707,nan
103169,3171,31,nan,3.10441,5.97795,nan
103170,3172,367,nan,3.68882,102.21,nan
103171,3173,760,nan,1.66973,166.697,nan
103173,3175,4,nan,-11.1034,5.78078,nan
103174,3176,4333,nan,5.26431,1136.76,nan
103177,3179,1322,nan,-17.285,340.894,nan
103178,3180,235,nan,14.3698,51.994,nan
103179,3181,1901,nan,-17.1405,550.152,nan
103181,3183,3994,nan,-10.6209,947.775,nan
103183,3185,932,nan,3.56828,211.968,nan
103184,3186,2867,nan,-6.56967,716.96,nan
103185,3187,0,nan,-2.79972,11.5172,nan
103189,3191,71,nan,6.25003,43.4822,nan
103193,3195,54,nan,-8.43295,40.5828,nan
103194,3196,0,nan,-5.66805,4.05568,nan
103195,3197,426,nan,-10.24,98.0247,nan
103196,3198,2565,nan,-24.7221,795.367,nan
103201,3203,2960,nan,-27.0865,718.777,nan
103202,3204,5327,nan,3.9819,1355.44,nan
103203,3205,440,nan,-9.00526,150.613,nan
103206,3208,758,nan,-22.902,254.992,nan
103207,3209,2178,nan,-0.458749,609.535,nan
103208,3210,1520,nan,-14.5626,599.53,nan
103209,3211,4810,nan,-1.52856,1376.59,nan
103210,3212,5396,nan,2.70728,1362.66,nan
103212,3214,3696,nan,-14.9272,1079.95,nan
103215,3217,1457,nan,-11.1284,377.544,nan
103216,3218,10,nan,-12.9928,14.3656,nan
103217,3219,2973,nan,-18.907,759.12,nan
103220,3222,1578,nan,-14.4973,418.761,nan
103222,3224,0,nan,-2.07801,1.32592,nan
103230,3232,28,nan,0.378327,4.62976,nan
103231,3233,5312,nan,-13.3761,1271.82,nan
103233,3235,25,nan,-11.2392,28.1439,nan
103234,3236,280,nan,4.15106,152.951,nan
103235,3237,301,nan,-21.27,85.7312,nan
103236,3238,534,nan,5.63283,168.855,nan
103240,3242,3504,nan,-16.3297,941.321,nan
103241,3243,4051,nan,2.19533,1107.12,nan
103242,3244,2245,nan,-14.3274,704.857,nan
103243,3245,1887,nan,0.846401,466.369,nan
103244,3246,67,nan,13.7052,31.806,nan
103245,3247,193,nan,9.31489,70.5727,nan
103246,3248,5402,nan,4.01295,1568.52,nan
103249,3251,320,nan,-6.62679,130.009,nan
103250,3252,1158,nan,-4.04061,259.445,nan
103252,3254,70,nan,-5.03422,31.9605,nan
